artist_name,track_name,danceability,energy,instrumentalness,tempo,music_genre
Howard Shore,The Passing Of The Grey Company,0.0836,0.024,0.929,84.904,Classical
Joe Goddard,Taking Over,0.717,0.571,0.386,119.989,Electronic
Botnek,Deeper Love (Xan Griffin Remix),0.334,0.803,0.0058,78.711,Electronic
Nelly Furtado,I'm Like A Bird,0.616,0.633,1.48e-6,89.644,Rock
empty_field,Till It's Gone,0.523,0.714,0.00359,128.968,Rap
empty_field,Just Say When,0.502,0.744,0,149.994,Country
Trans-Siberian Orchestra,Toccata - Carpimus Noctem,0.195,0.757,0.914,98.052,Classical
Mac Miller,Dunno,0.622,0.229,0.00906,81.87,Rap
Taska Black,Empower,0.368,0.791,0.451,149.56,Electronic
The Smashing Pumpkins,Luna - Remastered,0.574,0.274,0.786,125.652,Rock
Eric Church,Mr. Misunderstood,0.385,0.808,0,129.22,Rock
Lil Peep,Life is Beautiful,0.533,0.638,9.32e-4,135.056,Hip-Hop
Iron Maiden,The Trooper - 2015 Remaster,0.285,0.908,0.00909,159.756,Rock
Young Dolph,Major (feat. Key Glock),0.907,0.65,4.24e-4,147.026,Rap
empty_field,Fall in Love,0.627,0.837,5.67e-4,105.105,Hip-Hop
FrÃ©dÃ©ric Chopin,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",0.377,0.113,0.905,68.426,Classical
Rickyxsan,UNDRGRND,0.769,0.655,0.0189,154.984,Electronic
Childish Gambino,I. The Party,0.508,0.567,0.00446,146.303,Rap
Meek Mill,"Splash Warning (feat. Future, Roddy Ricch and Young Thug)",0.766,0.703,0,163.06,Hip-Hop
Federico Mompou,CanciÃ_n y danza,0.271,0.0498,0.885,79.361,Classical
San Holo,They Just Haven't Seen It (feat. the Nicholas),0.751,0.731,0.386,136.978,Electronic
Ludwig van Beethoven,"String Quartet in C-sharp minor, Op. 131 - Instrumental",0.147,0.159,0.902,80.769,Classical
Mitchell Tenpenny,Somebody's Got Me,0.638,0.729,0,143.963,Country
Elton John,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",0.309,0.179,3.46e-4,121.498,Rock
Everything But The Girl,25th December,0.575,0.222,0,107.413,Electronic
Jeffrey Foucault,Cheap Suit,0.502,0.0596,2.66e-5,133.168,Country
DJ Snake,A Different Way - Kayzo Remix,0.632,0.93,3.73e-4,145.035,Electronic
NF,Warm Up,0.588,0.474,0,127.986,Rap
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 26, In meines Herzens Grunde",0.226,0.116,0.629,119.96,Classical
Jauz,Shark Attack,0.786,0.935,0.128,130.048,Electronic
Jhene Aiko,Sativa,0.741,0.61,0,125.99,Rap
HoodRich Pablo Juan,Shoebox (feat. NAV),0.856,0.526,0,119.957,Rap
empty_field,Edge,0.536,0.937,0.0266,140.008,Electronic
What So Not,Same Mistakes,0.415,0.676,0.0654,77.524,Electronic
Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),0.753,0.931,0.00696,113.029,Rock
Pete Townshend,Let My Love Open The Door,0.653,0.651,1.65e-4,164.889,Rock
Granger Smith,I'm Wearing Black,0.545,0.935,0,133.924,Country
YFN Lucci,"Everyday We Lit (feat. PnB Rock, Lil Yachty & Wiz Khalifa) - Remix",0.746,0.653,0,155.947,Rap
Daft Punk,Rinzler,0.498,0.641,0.847,90.017,Electronic
Action Bronson,Swerve On Em (feat. A$AP Rocky),0.629,0.845,0,147.983,Hip-Hop
Fernando Sor,"Voyons si c'est ca - 6 Pieces, Op. 45: No. 5. Andante",0.369,0.0519,0.92,133.746,Classical
Brooks & Dunn,Play Something Country,0.684,0.909,1.22e-6,115.034,Rock
Daft Punk,Harder Better Faster Stronger,0.817,0.716,0.00263,123.475,Electronic
Vince Staples,War Ready,0.842,0.564,0.0118,97.002,Hip-Hop
Cocteau Twins,Pitch The Baby,0.48,0.827,0.341,178.136,Electronic
LL Cool J,I Need Love,0.803,0.426,0,88.208,Hip-Hop
Curren$y,Bottom of the Bottle (feat. August Alsina & Lil Wayne),0.739,0.539,0,85.082,Hip-Hop
Frankie Cosmos,Young,0.495,0.362,1.67e-5,104.937,Rock
Oneohtrix Point Never,Chrome Country,0.378,0.318,0.896,121.904,Electronic
Metronomy,A Thing For Me,0.636,0.551,0,74.977,Electronic
Pouya,Trick or Treat,0.818,0.761,9.26e-4,159.995,Hip-Hop
NF,Paralyzed,0.507,0.635,4.82e-6,129.965,Rap
Supergrass,Alright,0.467,0.958,0.199,145.92,Electronic
Jeezy,Way Too Gone,0.738,0.616,0,141.971,Rap
A Boogie Wit da Hoodie,Uptown / Bustdown (feat. PnB Rock and Lil Durk),0.503,0.751,0,90.04,Rap
Nas,Hip Hop Is Dead,0.802,0.738,0,110.862,Hip-Hop
Lily Allen,Smile,0.632,0.639,0,95.506,Rock
Freddie Mercury,In My Defence - 2000 Remix,0.343,0.482,4.93e-6,76.949,Rock
George Thorogood & The Destroyers,Bad To The Bone,0.459,0.727,0.065,149.229,Rock
FrÃ©dÃ©ric Chopin,"Nocturne No. 2 in E Flat, Op. 9",0.389,0.00952,0.899,92.074,Classical
Machine Gun Kelly,Lace Up,0.82,0.9,0,122.997,Rap
Levi Hummon,Stupid,0.588,0.868,0,92.021,Country
The Notorious B.I.G.,Whatchu Want (feat. Jay-Z and Notorious B.I.G.) (The Commission),0.59,0.705,0,120.605,Hip-Hop
empty_field,II. Allegro,0.511,0.203,0.043,68.7,Classical
Greta Van Fleet,"Lover, Leaver (Taker, Believer)",0.505,0.892,0.329,91.999,Rock
Aerosmith,Same Old Song and Dance,0.565,0.628,1.81e-4,133.194,Rock
Kur,Crack,0.507,0.423,0,77.497,Rap
Andrea Bocelli,Meditation,0.238,0.223,7.41e-4,116.286,Classical
empty_field,"Suites for Cello, Suite No. 1 in G Major BWV 1007: Sarabande",0.215,0.0294,0.973,130.02,Classical
Adventure Club,Crash 2.0,0.66,0.652,0,127.977,Electronic
88GLAM,Bali,0.646,0.503,0,158.027,Hip-Hop
Tory Lanez,Traphouse,0.684,0.275,3.96e-5,112.026,Hip-Hop
Steve Winwood,Higher Love - Full Album Version,0.702,0.779,0.0905,98.7,Rock
The Growlers,Problems III,0.332,0.731,0.00347,90.028,Rock
Johannes Brahms,"Symphony No. 2 in D Major, Op. 73: IV. Allegro con spirito",0.215,0.293,0.94,91.149,Classical
FrÃ©dÃ©ric Chopin,"Chopin: Piano Concerto No. 2 in F Minor, Op. 21: I. Maestoso",0.188,0.121,0.897,54.367,Classical
Lee Ann Womack,Either Way,0.565,0.369,3.48e-5,141.51,Country
Hank Williams,Kaw-Liga - Single Version,0.636,0.382,0,111.216,Country
ZZ Top,La Grange - 2005 Remaster,0.545,0.64,0.0304,80.544,Rock
Kenny Rogers,Ruby Don't Take Your Love To Town,0.672,0.5,0.012,105.357,Country
Selena Gomez & The Scene,Naturally,0.629,0.906,1.17e-6,132.64,Rap
Foals,I'm Done With The World (& It's Done With Me),0.338,0.372,3.29e-4,100.016,Rock
Twisted Sister,We're Not Gonna Take It,0.502,0.924,0,149.186,Rock
Philip Glass,A New Generation,0.115,0.0599,0.932,184.266,Classical
Knxwledge,kometostai.aintreallynootherwaytoputitro,0.576,0.636,0.0513,78.244,Hip-Hop
St Germain,Sure Thing,0.772,0.451,0.7,96.086,Electronic
Mr. Scruff,Get a Move On,0.77,0.751,0.436,128.024,Electronic
Joywave,Destruction,0.66,0.638,0.0191,108.004,Rock
AntonÃ_n DvoÅ™Ã¡k,"Symphony No. 9 in E Minor, From The New World: Symphony No. 9 ""New World Symphony"": I. Adagio - Allegro molto",0.138,0.077,0.918,53.813,Classical
Lamb,Lusty,0.797,0.812,0.0496,130.08,Electronic
$uicideBoy$,Ugly,0.533,0.469,0.0133,185.664,Rap
Pyotr Ilyich Tchaikovsky,"Variations on a Rococo Theme for Cello and Orchestra, Op. 33: IX. Variazione 6: Andante",0.0812,0.00632,0.0562,81.596,Classical
Trans-Siberian Orchestra,Overture,0.5,0.445,0.923,120.915,Classical
PnB Rock,Friends,0.576,0.678,0.0902,163.033,Hip-Hop
Digitalism,Highspeed Sunrise,0.472,0.603,0.961,125.05,Electronic
Tim McGraw,Thought About You,0.563,0.745,4.96e-5,121.015,Country
TroyBoi,SHOW OFF,0.759,0.804,0,89.988,Electronic
empty_field,Living In The World Today,0.77,0.675,0.0197,94.984,Hip-Hop
Upchurch,Empty Grave,0.66,0.494,0,170.043,Rap
Mike Stud,Jack Daniels,0.692,0.552,0.0289,80.026,Hip-Hop
HAIM,Little of Your Love,0.612,0.856,3.35e-5,112.94,Rock
The Church,Under the Milky Way,0.578,0.583,0.199,135.986,Rock
King Lil G,After My Death,0.755,0.68,0,90.976,Rap
Flying Lotus,Only If You Wanna,0.417,0.464,0.958,88.388,Electronic
Pink Floyd,Young Lust,0.615,0.55,0.191,95.485,Rock
Aaron Lewis,State Lines,0.487,0.779,0,169.967,Country
Birdman,Money To Blow - Street Version,0.709,0.562,0,133.023,Rap
Philip Glass,New York - Mad Rush,0.252,0.193,0.949,82.903,Classical
Wolfgang Amadeus Mozart,"6 Minuets, K. 599: No. 3 in E-Flat Major",0.657,0.0528,0.887,121.429,Classical
Philip Glass,Escape,0.194,0.00364,0.897,106.117,Classical
Dallas Smith,Rhinestone World,0.513,0.901,4.44e-5,120.002,Country
Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 36, Die JÃ_den aber",0.379,0.09,0,170.898,Classical
Dawes,All Your Favorite Bands,0.427,0.396,2e-6,133.131,Rock
Jaden Smith,Fallen,0.499,0.712,0.0798,82.523,Rap
The Notorious B.I.G.,Big Poppa,0.778,0.578,0,84.487,Hip-Hop
Eric Church,These Boots,0.606,0.634,0.0118,85.999,Country
Edvard Grieg,"Holberg Suite (for string orchestra), Op. 40; V Rigaudon",0.359,0.103,0.933,141.666,Classical
Brothers Osborne,Tequila Again,0.563,0.497,0.00273,169.977,Rock
Borgore,My Favorite Tingz,0.522,0.545,0.134,67.55,Electronic
XXXTENTACION,Everybody Dies In Their Nightmares,0.734,0.57,2.14e-5,129.953,Hip-Hop
empty_field,NBD,0.512,0.852,0.026,150.013,Electronic
John Philip Sousa,"March of the Pan Americans: No. 21, Venezuela",0.491,0.147,0.937,109.696,Classical
Tim McGraw,Live Like You Were Dying,0.416,0.546,0,159.929,Country
Brent Faiyaz,Why'z it so hard,0.618,0.288,0,85.998,Rap
Sir Sly,Astronaut,0.628,0.584,0.433,112,Rock
Chris Brown,Make Love,0.581,0.579,0,60.991,Rap
Johnny Cash,There Ain't No Good Chain Gang (with Waylon Jennings),0.567,0.513,4.69e-5,111.359,Country
Ganja White Night,Obstinacy,0.787,0.488,0.0989,132.968,Electronic
Maxo Kream,Meet Again,0.799,0.563,0,149.964,Hip-Hop
Arthur Rubinstein,Valse OubliÃ©e No. 1 For Piano,0.441,0.213,0.917,103.323,Classical
Lee Brice,Boy,0.498,0.408,0,78.942,Country
Juicy J,Smoke A Nigga,0.825,0.636,0,150.009,Rap
empty_field,Perplexing Pegasus - From SR3MM,0.899,0.448,2.36e-5,145.975,Rap
Travis Scott,Impossible,0.507,0.464,2.62e-5,147.984,Rap
William Clark Green,I Miss You,0.49,0.286,0,106.853,Country
Johann Sebastian Bach,Brandenburg Concerto No. 4 in G BWV1049: I. Allegro,0.411,0.132,0.00338,89.404,Classical
Jon Langston,Prob'ly At A Bar,0.553,0.723,0,137.96,Rock
Kill The Noise,Dying (feat. Ultraviolet Sound & Emily Hudson),0.614,0.544,0.19,140.109,Electronic
Johann Sebastian Bach,"Suites for Cello, Suite No. 1 in G Major BWV 1007: Gigue",0.583,0.0764,0.889,123.132,Classical
Manuel de Falla,"La vida breve, Act I: Intermezzo",0.113,0.0424,0.625,80.002,Classical
JÃ_hann JÃ_hannsson,The Stairs,0.0628,0.0255,0.907,71.607,Classical
